,Depth,Longitude,Latitude,Temperature,Salinity,Density
2960,325.0,76.5,5.5,11.714809,35.120388,28.207933
2961,325.0,76.5,6.5,11.75931,35.1435,28.213366
2962,325.0,76.5,7.5,11.7877,35.17561,28.228937
2963,325.0,76.5,8.5,11.90181,35.18421,28.216557
2964,325.0,76.5,9.5,,,
2965,325.0,76.5,10.5,,,
2966,325.0,76.5,11.5,,,
2967,325.0,76.5,12.5,,,
2968,325.0,76.5,13.5,,,
2969,325.0,76.5,14.5,,,
2970,325.0,77.5,5.5,11.66651,35.11241,28.211126
2971,325.0,77.5,6.5,11.69369,35.13039,28.215136
2972,325.0,77.5,7.5,,,
2973,325.0,77.5,8.5,,,
2974,325.0,77.5,9.5,,,
2975,325.0,77.5,10.5,,,
2976,325.0,77.5,11.5,,,
2977,325.0,77.5,12.5,,,
2978,325.0,77.5,13.5,,,
2979,325.0,77.5,14.5,,,
2980,325.0,78.5,5.5,11.6386,35.10591,28.210318
2981,325.0,78.5,6.5,11.6699095,35.12399,28.213945
2982,325.0,78.5,7.5,11.69691,35.14929,28.22547
2983,325.0,78.5,8.5,,,
2984,325.0,78.5,9.5,,,
2985,325.0,78.5,10.5,,,
2986,325.0,78.5,11.5,,,
2987,325.0,78.5,12.5,,,
2988,325.0,78.5,13.5,,,
2989,325.0,78.5,14.5,,,
2990,325.0,79.5,5.5,11.6179905,35.098312,28.205334
2991,325.0,79.5,6.5,11.6507,35.11101,28.20461
2992,325.0,79.5,7.5,11.672709,35.12499,28.216703
2993,325.0,79.5,8.5,11.66489,35.13659,28.233955
2994,325.0,79.5,9.5,,,
2995,325.0,79.5,10.5,,,
2996,325.0,79.5,11.5,,,
2997,325.0,79.5,12.5,,,
2998,325.0,79.5,13.5,,,
2999,325.0,79.5,14.5,,,
3000,350.0,70.5,5.5,11.63459,35.13771,28.35027
3001,350.0,70.5,6.5,11.75081,35.15929,28.343948
3002,350.0,70.5,7.5,11.874809,35.18169,28.33758
3003,350.0,70.5,8.5,11.99741,35.20771,28.33502
3004,350.0,70.5,9.5,12.1105,35.238388,28.337276
3005,350.0,70.5,10.5,12.2145,35.27301,28.342684
3006,350.0,70.5,11.5,12.31989,35.31149,28.348745
3007,350.0,70.5,12.5,12.4423,35.35429,28.353859
3008,350.0,70.5,13.5,12.59511,35.40261,28.358116
3009,350.0,70.5,14.5,12.7776,35.45599,28.362415
3010,350.0,71.5,5.5,11.59589,35.14369,28.357096
3011,350.0,71.5,6.5,11.72239,35.162388,28.349785
3012,350.0,71.5,7.5,11.858991,35.18161,28.34045
3013,350.0,71.5,8.5,11.996691,35.204212,28.332968
3014,350.0,71.5,9.5,12.12501,35.230812,28.32912
3015,350.0,71.5,10.5,12.241091,35.261288,28.328285
3016,350.0,71.5,11.5,12.350491,35.295387,28.329477
3017,350.0,71.5,12.5,12.469709,35.3339,28.33164
3018,350.0,71.5,13.5,12.624709,35.37891,28.333612
3019,350.0,71.5,14.5,12.822391,35.431313,28.334986
3020,350.0,72.5,5.5,11.5295,35.15861,28.371159
3021,350.0,72.5,6.5,11.6868,35.1675,28.35832
3022,350.0,72.5,7.5,11.8325,35.18179,28.345503
3023,350.0,72.5,8.5,11.9784,35.2001,28.333183
3024,350.0,72.5,9.5,12.11831,35.22199,28.32233
3025,350.0,72.5,10.5,12.24709,35.248013,28.31373
3026,350.0,72.5,11.5,12.35841,35.27721,28.309128
3027,350.0,72.5,12.5,12.460291,35.308712,28.30912
3028,350.0,72.5,13.5,12.613009,35.34721,28.309185
3029,350.0,72.5,14.5,12.8785095,35.39761,28.299969
3030,350.0,73.5,5.5,,,
3031,350.0,73.5,6.5,11.6615095,35.16829,28.36745
3032,350.0,73.5,7.5,11.790409,35.178387,28.352327
3033,350.0,73.5,8.5,11.931009,35.192287,28.335835
3034,350.0,73.5,9.5,12.076791,35.20851,28.316862
3035,350.0,73.5,10.5,12.230109,35.231712,28.297382
3036,350.0,73.5,11.5,12.3542,35.25879,28.2852
3037,350.0,73.5,12.5,12.390909,35.278812,28.2873
3038,350.0,73.5,13.5,12.4867,35.303913,28.294313
3039,350.0,73.5,14.5,,,
3040,350.0,74.5,5.5,11.51249,35.1379,28.375769
3041,350.0,74.5,6.5,11.6109,35.15491,28.369627
3042,350.0,74.5,7.5,11.7199,35.1688,28.359547
3043,350.0,74.5,8.5,11.84309,35.17821,28.34112
3044,350.0,74.5,9.5,11.98139,35.184513,28.313107
3045,350.0,74.5,10.5,12.20629,35.209812,28.274925
3046,350.0,74.5,11.5,12.4187,35.24731,28.247345
3047,350.0,74.5,12.5,12.25101,35.24401,28.260847
3048,350.0,74.5,13.5,,,
3049,350.0,74.5,14.5,,,
3050,350.0,75.5,5.5,11.48391,35.12461,28.37227
3051,350.0,75.5,6.5,11.54979,35.1438,28.373749
3052,350.0,75.5,7.5,11.62489,35.16021,28.371304
3053,350.0,75.5,8.5,11.716491,35.162113,28.352686
3054,350.0,75.5,9.5,11.77159,35.137512,28.318516
3055,350.0,75.5,10.5,12.177291,35.17451,28.242094
3056,350.0,75.5,11.5,,,
3057,350.0,75.5,12.5,,,
3058,350.0,75.5,13.5,,,
3059,350.0,75.5,14.5,,,
3060,350.0,76.5,5.5,11.441191,35.11451,28.3729
3061,350.0,76.5,6.5,11.48279,35.13571,28.38015
3062,350.0,76.5,7.5,11.510209,35.164787,28.397173
3063,350.0,76.5,8.5,11.619591,35.17059,28.377762
3064,350.0,76.5,9.5,,,
3065,350.0,76.5,10.5,,,
3066,350.0,76.5,11.5,,,
3067,350.0,76.5,12.5,,,
3068,350.0,76.5,13.5,,,
3069,350.0,76.5,14.5,,,
3070,350.0,77.5,5.5,11.40741,35.1053,28.372053
3071,350.0,77.5,6.5,11.4333,35.12109,28.37609
3072,350.0,77.5,7.5,,,
3073,350.0,77.5,8.5,,,
3074,350.0,77.5,9.5,,,
3075,350.0,77.5,10.5,,,
3076,350.0,77.5,11.5,,,
3077,350.0,77.5,12.5,,,
3078,350.0,77.5,13.5,,,
3079,350.0,77.5,14.5,,,
3080,350.0,78.5,5.5,11.38809,35.09869,28.37161
3081,350.0,78.5,6.5,11.414909,35.11359,28.376863
3082,350.0,78.5,7.5,11.436,35.13081,28.385704
3083,350.0,78.5,8.5,,,
3084,350.0,78.5,9.5,,,
3085,350.0,78.5,10.5,,,
3086,350.0,78.5,11.5,,,
3087,350.0,78.5,12.5,,,
3088,350.0,78.5,13.5,,,
3089,350.0,78.5,14.5,,,
3090,350.0,79.5,5.5,11.37269,35.09279,28.370323
3091,350.0,79.5,6.5,11.4015,35.1044,28.374107
3092,350.0,79.5,7.5,11.4105,35.107487,28.378922
3093,350.0,79.5,8.5,11.4238,35.10461,28.378633
3094,350.0,79.5,9.5,,,
3095,350.0,79.5,10.5,,,
3096,350.0,79.5,11.5,,,
3097,350.0,79.5,12.5,,,
3098,350.0,79.5,13.5,,,
3099,350.0,79.5,14.5,,,
3100,375.0,70.5,5.5,11.386009,35.134212,28.506271
3101,375.0,70.5,6.5,11.49899,35.1574,28.501541
3102,375.0,70.5,7.5,11.617391,35.18141,28.49677
3103,375.0,70.5,8.5,11.734509,35.2093,28.495335
3104,375.0,70.5,9.5,11.84551,35.241688,28.498236
3105,375.0,70.5,10.5,11.950709,35.27739,28.504194
3106,375.0,70.5,11.5,12.0575905,35.3156,28.510887
3107,375.0,70.5,12.5,12.17931,35.35709,28.516306
3108,375.0,70.5,13.5,12.328991,35.403313,28.519972
3109,375.0,70.5,14.5,12.50879,35.455112,28.523443
3110,375.0,71.5,5.5,11.347309,35.14029,28.511066
3111,375.0,71.5,6.5,11.46711,35.16039,28.50624
3112,375.0,71.5,7.5,11.5927,35.18101,28.499727
3113,375.0,71.5,8.5,11.718109,35.20519,28.494602
3114,375.0,71.5,9.5,11.83791,35.23341,28.492527
3115,375.0,71.5,10.5,11.95041,35.265087,28.493195
3116,375.0,71.5,11.5,12.059791,35.299713,28.495773
3117,375.0,71.5,12.5,12.17949,35.337887,28.498707
3118,375.0,71.5,13.5,12.33049,35.380512,28.499397
3119,375.0,71.5,14.5,12.527591,35.432213,28.499762
3120,375.0,72.5,5.5,11.2889,35.15629,28.519896
3121,375.0,72.5,6.5,11.43109,35.16549,28.512934
3122,375.0,72.5,7.5,11.559891,35.1806,28.505177
3123,375.0,72.5,8.5,11.68799,35.20021,28.4969
3124,375.0,72.5,9.5,11.813609,35.22369,28.489193
3125,375.0,72.5,10.5,11.9339905,35.25129,28.483015
3126,375.0,72.5,11.5,12.04311,35.282288,28.480595
3127,375.0,72.5,12.5,12.1481905,35.31579,28.482544
3128,375.0,72.5,13.5,12.28741,35.34869,28.478376
3129,375.0,72.5,14.5,12.56029,35.401413,28.468554
3130,375.0,73.5,5.5,,,
3131,375.0,73.5,6.5,11.4076,35.1656,28.520866
3132,375.0,73.5,7.5,11.516109,35.17651,28.513382
3133,375.0,73.5,8.5,11.636809,35.1915,28.502802
3134,375.0,73.5,9.5,11.7646,35.20911,28.488523
3135,375.0,73.5,10.5,11.901991,35.23371,28.472004
3136,375.0,73.5,11.5,12.01501,35.26311,28.462175
3137,375.0,73.5,12.5,12.077109,35.29549,28.472776
3138,375.0,73.5,13.5,12.10849,35.29709,28.462908
3139,375.0,73.5,14.5,,,
3140,375.0,74.5,5.5,11.2647,35.135212,28.529032
3141,375.0,74.5,6.5,11.354091,35.1522,28.527487
3142,375.0,74.5,7.5,11.4489,35.16651,28.524134
3143,375.0,74.5,8.5,11.555791,35.17681,28.513214
3144,375.0,74.5,9.5,11.67571,35.18409,28.49211
3145,375.0,74.5,10.5,11.86979,35.2089,28.456043
3146,375.0,74.5,11.5,12.024791,35.2398,28.42358
3147,375.0,74.5,12.5,,,
3148,375.0,74.5,13.5,,,
3149,375.0,74.5,14.5,,,
3150,375.0,75.5,5.5,11.23569,35.1211,28.527977
3151,375.0,75.5,6.5,11.2956,35.140587,28.534307
3152,375.0,75.5,7.5,11.362491,35.15741,28.539598
3153,375.0,75.5,8.5,11.446309,35.160713,28.531525
3154,375.0,75.5,9.5,11.494809,35.1377,28.510324
3155,375.0,75.5,10.5,11.86639,35.17691,28.436975
3156,375.0,75.5,11.5,,,
3157,375.0,75.5,12.5,,,
3158,375.0,75.5,13.5,,,
3159,375.0,75.5,14.5,,,
3160,375.0,76.5,5.5,11.194791,35.11049,28.529318
3161,375.0,76.5,6.5,11.232491,35.131813,28.541475
3162,375.0,76.5,7.5,11.2563095,35.1605,28.567097
3163,375.0,76.5,8.5,11.36839,35.16929,28.561302
3164,375.0,76.5,9.5,,,
3165,375.0,76.5,10.5,,,
3166,375.0,76.5,11.5,,,
3167,375.0,76.5,12.5,,,
3168,375.0,76.5,13.5,,,
3169,375.0,76.5,14.5,,,
3170,375.0,77.5,5.5,11.16311,35.1009,28.527466
3171,375.0,77.5,6.5,11.186291,35.1169,28.534954
3172,375.0,77.5,7.5,,,
3173,375.0,77.5,8.5,,,
3174,375.0,77.5,9.5,,,
3175,375.0,77.5,10.5,,,
3176,375.0,77.5,11.5,,,
3177,375.0,77.5,12.5,,,
3178,375.0,77.5,13.5,,,
3179,375.0,77.5,14.5,,,
3180,375.0,78.5,5.5,11.1462,35.0945,28.524612
3181,375.0,78.5,6.5,11.16741,35.11031,28.532764
3182,375.0,78.5,7.5,11.182791,35.128212,28.548473
3183,375.0,78.5,8.5,,,
3184,375.0,78.5,9.5,,,
3185,375.0,78.5,10.5,,,
3186,375.0,78.5,11.5,,,
3187,375.0,78.5,12.5,,,
3188,375.0,78.5,13.5,,,
3189,375.0,78.5,14.5,,,
3190,375.0,79.5,5.5,11.135409,35.089413,28.51853
3191,375.0,79.5,6.5,11.15429,35.1026,28.523027
3192,375.0,79.5,7.5,11.1522,35.10669,28.535952
3193,375.0,79.5,8.5,11.161591,35.105213,28.542263
3194,375.0,79.5,9.5,,,
3195,375.0,79.5,10.5,,,
3196,375.0,79.5,11.5,,,
3197,375.0,79.5,12.5,,,
3198,375.0,79.5,13.5,,,
3199,375.0,79.5,14.5,,,
3200,400.0,70.5,5.5,11.15919,35.1344,28.657576
3201,400.0,70.5,6.5,11.27869,35.15749,28.654127
3202,400.0,70.5,7.5,11.40519,35.181988,28.65018
3203,400.0,70.5,8.5,11.530709,35.211113,28.648891
3204,400.0,70.5,9.5,11.648991,35.245,28.65149
3205,400.0,70.5,10.5,11.7579,35.281513,28.657118
3206,400.0,70.5,11.5,11.86429,35.31951,28.663797
3207,400.0,70.5,12.5,11.98359,35.360188,28.669548
3208,400.0,70.5,13.5,12.1343,35.40629,28.673656
3209,400.0,70.5,14.5,12.322909,35.45929,28.677242
3210,400.0,71.5,5.5,11.108709,35.13969,28.664352
3211,400.0,71.5,6.5,11.242009,35.15971,28.660381
3212,400.0,71.5,7.5,11.37941,35.180912,28.654274
3213,400.0,71.5,8.5,11.514191,35.20619,28.649103
3214,400.0,71.5,9.5,11.639709,35.235588,28.64668
3215,400.0,71.5,10.5,11.75389,35.26771,28.647083
3216,400.0,71.5,11.5,11.861409,35.302113,28.649847
3217,400.0,71.5,12.5,11.979691,35.34021,28.653484
3218,400.0,71.5,13.5,12.13519,35.384487,28.655264
3219,400.0,71.5,14.5,12.34689,35.43969,28.65673
3220,400.0,72.5,5.5,11.042709,35.153988,28.675503
3221,400.0,72.5,6.5,11.20301,35.163513,28.669521
3222,400.0,72.5,7.5,11.3477,35.17961,28.661434
3223,400.0,72.5,8.5,11.486891,35.2004,28.652586
3224,400.0,72.5,9.5,11.617909,35.22469,28.644196
3225,400.0,72.5,10.5,11.738891,35.25219,28.637499
3226,400.0,72.5,11.5,11.8458,35.28241,28.63514
3227,400.0,72.5,12.5,11.9496,35.3162,28.638126
3228,400.0,72.5,13.5,12.0941,35.3526,28.636036
3229,400.0,72.5,14.5,12.38221,35.4131,28.63075
3230,400.0,73.5,5.5,,,
3231,400.0,73.5,6.5,11.17771,35.16189,28.681318
3232,400.0,73.5,7.5,11.30581,35.17439,28.671373
3233,400.0,73.5,8.5,11.4397,35.19081,28.65944
3234,400.0,73.5,9.5,11.573409,35.209087,28.643908
3235,400.0,73.5,10.5,11.7118,35.232487,28.626192
3236,400.0,73.5,11.5,11.82311,35.259487,28.61591
3237,400.0,73.5,12.5,11.88049,35.290787,28.62777
3238,400.0,73.5,13.5,11.91251,35.297188,28.619682
3239,400.0,73.5,14.5,,,
3240,400.0,74.5,5.5,11.00479,35.122787,28.68904
3241,400.0,74.5,6.5,11.124391,35.14621,28.686579
3242,400.0,74.5,7.5,11.2401905,35.16349,28.682201
3243,400.0,74.5,8.5,11.3612,35.17609,28.670029
3244,400.0,74.5,9.5,11.4887905,35.184288,28.647186
3245,400.0,74.5,10.5,11.685209,35.206013,28.608675
3246,400.0,74.5,11.5,11.842509,35.230587,28.57466
3247,400.0,74.5,12.5,,,
3248,400.0,74.5,13.5,,,
3249,400.0,74.5,14.5,,,
3250,400.0,75.5,5.5,10.997991,35.11469,28.684713
3251,400.0,75.5,6.5,11.07181,35.13641,28.691687
3252,400.0,75.5,7.5,11.15311,35.155,28.69722
3253,400.0,75.5,8.5,11.25151,35.161713,28.68813
3254,400.0,75.5,9.5,11.312309,35.142,28.665312
3255,400.0,75.5,10.5,11.68501,35.17541,28.586912
3256,400.0,75.5,11.5,,,
3257,400.0,75.5,12.5,,,
3258,400.0,75.5,13.5,,,
3259,400.0,75.5,14.5,,,
3260,400.0,76.5,5.5,10.970091,35.108612,28.683477
3261,400.0,76.5,6.5,11.0112095,35.13021,28.696663
3262,400.0,76.5,7.5,11.040091,35.15749,28.724947
3263,400.0,76.5,8.5,11.170091,35.17249,28.717888
3264,400.0,76.5,9.5,,,
3265,400.0,76.5,10.5,,,
3266,400.0,76.5,11.5,,,
3267,400.0,76.5,12.5,,,
3268,400.0,76.5,13.5,,,
3269,400.0,76.5,14.5,,,
3270,400.0,77.5,5.5,10.946891,35.10219,28.679173
3271,400.0,77.5,6.5,10.96501,35.11919,28.685802
3272,400.0,77.5,7.5,,,
3273,400.0,77.5,8.5,,,
3274,400.0,77.5,9.5,,,
3275,400.0,77.5,10.5,,,
3276,400.0,77.5,11.5,,,
3277,400.0,77.5,12.5,,,
3278,400.0,77.5,13.5,,,
3279,400.0,77.5,14.5,,,
3280,400.0,78.5,5.5,10.93749,35.0967,28.67569
3281,400.0,78.5,6.5,10.9562,35.1149,28.68354
3282,400.0,78.5,7.5,10.97869,35.13899,28.695936
3283,400.0,78.5,8.5,,,
3284,400.0,78.5,9.5,,,
3285,400.0,78.5,10.5,,,
3286,400.0,78.5,11.5,,,
3287,400.0,78.5,12.5,,,
3288,400.0,78.5,13.5,,,
3289,400.0,78.5,14.5,,,
3290,400.0,79.5,5.5,10.93099,35.09001,28.670761
3291,400.0,79.5,6.5,10.9433,35.1055,28.676882
3292,400.0,79.5,7.5,10.950009,35.11749,28.689692
3293,400.0,79.5,8.5,10.9616,35.1201,28.695974
3294,400.0,79.5,9.5,,,
3295,400.0,79.5,10.5,,,
3296,400.0,79.5,11.5,,,
3297,400.0,79.5,12.5,,,
3298,400.0,79.5,13.5,,,
3299,400.0,79.5,14.5,,,
3300,425.0,70.5,5.5,10.974291,35.13811,28.807562
3301,425.0,70.5,6.5,11.089991,35.160587,28.804375
3302,425.0,70.5,7.5,11.2205,35.185287,28.799908
3303,425.0,70.5,8.5,11.35569,35.2154,28.797789
3304,425.0,70.5,9.5,11.4852,35.2509,28.799866
3305,425.0,70.5,10.5,11.60351,35.289112,28.805693
3306,425.0,70.5,11.5,11.715791,35.32851,28.813208
3307,425.0,70.5,12.5,11.8363905,35.369812,28.819752
3308,425.0,70.5,13.5,11.982209,35.41559,28.824188
3309,425.0,70.5,14.5,12.159309,35.467487,28.82807
3310,425.0,71.5,5.5,10.926809,35.14409,28.814484
3311,425.0,71.5,6.5,11.04871,35.16231,28.810856
3312,425.0,71.5,7.5,11.18739,35.18291,28.803947
3313,425.0,71.5,8.5,11.33129,35.2089,28.797714
3314,425.0,71.5,9.5,11.469509,35.24009,28.79488
3315,425.0,71.5,10.5,11.596991,35.27469,28.796057
3316,425.0,71.5,11.5,11.71651,35.31159,28.800627
3317,425.0,71.5,12.5,11.84131,35.351513,28.806005
3318,425.0,71.5,13.5,11.9908,35.395813,28.80849
3319,425.0,71.5,14.5,12.18341,35.45059,28.810143
3320,425.0,72.5,5.5,10.8562,35.1598,28.827532
3321,425.0,72.5,6.5,10.99359,35.16521,28.821444
3322,425.0,72.5,7.5,11.14099,35.17999,28.81155
3323,425.0,72.5,8.5,11.29241,35.201187,28.80102
3324,425.0,72.5,9.5,11.44139,35.22749,28.79216
3325,425.0,72.5,10.5,11.58549,35.25869,28.787027
3326,425.0,72.5,11.5,11.718109,35.2936,28.787834
3327,425.0,72.5,12.5,11.842509,35.33109,28.793825
3328,425.0,72.5,13.5,11.977691,35.36661,28.792454
3329,425.0,72.5,14.5,12.23051,35.42701,28.785263
3330,425.0,73.5,5.5,,,
3331,425.0,73.5,6.5,10.927409,35.160313,28.836489
3332,425.0,73.5,7.5,11.078,35.172,28.822048
3333,425.0,73.5,8.5,11.2317095,35.1886,28.80734
3334,425.0,73.5,9.5,11.391191,35.209,28.791126
3335,425.0,73.5,10.5,11.56701,35.23829,28.776352
3336,425.0,73.5,11.5,11.72771,35.2741,28.771778
3337,425.0,73.5,12.5,11.9403,35.314213,28.789053
3338,425.0,73.5,13.5,11.952,35.31339,28.781725
3339,425.0,73.5,14.5,,,
3340,425.0,74.5,5.5,10.728709,35.1185,28.85008
3341,425.0,74.5,6.5,10.86699,35.14141,28.840803
3342,425.0,74.5,7.5,11.000091,35.15759,28.831577
3343,425.0,74.5,8.5,11.1427,35.16919,28.815613
3344,425.0,74.5,9.5,11.29921,35.17809,28.791348
3345,425.0,74.5,10.5,11.545891,35.2088,28.757938
3346,425.0,74.5,11.5,11.777909,35.249,28.73475
3347,425.0,74.5,12.5,,,
3348,425.0,74.5,13.5,,,
3349,425.0,74.5,14.5,,,
3350,425.0,75.5,5.5,10.739209,35.1083,28.838457
3351,425.0,75.5,6.5,10.81531,35.129013,28.842602
3352,425.0,75.5,7.5,10.9068,35.14521,28.843563
3353,425.0,75.5,8.5,11.02631,35.14831,28.828806
3354,425.0,75.5,9.5,11.10239,35.12151,28.800621
3355,425.0,75.5,10.5,11.5303,35.168713,28.730215
3356,425.0,75.5,11.5,,,
3357,425.0,75.5,12.5,,,
3358,425.0,75.5,13.5,,,
3359,425.0,75.5,14.5,,,
3360,425.0,76.5,5.5,10.719991,35.10131,28.834
3361,425.0,76.5,6.5,10.758209,35.12181,28.84531
3362,425.0,76.5,7.5,10.7856,35.144913,28.868681
3363,425.0,76.5,8.5,10.950009,35.156,28.853104
3364,425.0,76.5,9.5,,,
3365,425.0,76.5,10.5,,,
3366,425.0,76.5,11.5,,,
3367,425.0,76.5,12.5,,,
3368,425.0,76.5,13.5,,,
3369,425.0,76.5,14.5,,,
3370,425.0,77.5,5.5,10.708691,35.09611,28.82839
3371,425.0,77.5,6.5,10.7212,35.11329,28.834803
3372,425.0,77.5,7.5,,,
3373,425.0,77.5,8.5,,,
3374,425.0,77.5,9.5,,,
3375,425.0,77.5,10.5,,,
3376,425.0,77.5,11.5,,,
3377,425.0,77.5,12.5,,,
3378,425.0,77.5,13.5,,,
3379,425.0,77.5,14.5,,,
3380,425.0,78.5,5.5,10.7149,35.0934,28.824114
3381,425.0,78.5,6.5,10.734591,35.114487,28.8322
3382,425.0,78.5,7.5,10.76361,35.143913,28.84442
3383,425.0,78.5,8.5,,,
3384,425.0,78.5,9.5,,,
3385,425.0,78.5,10.5,,,
3386,425.0,78.5,11.5,,,
3387,425.0,78.5,12.5,,,
3388,425.0,78.5,13.5,,,
3389,425.0,78.5,14.5,,,
3390,425.0,79.5,5.5,10.7217,35.0886,28.818554
3391,425.0,79.5,6.5,10.73891,35.108288,28.825708
3392,425.0,79.5,7.5,10.74381,35.12849,28.843807
3393,425.0,79.5,8.5,10.75301,35.13901,28.859869
3394,425.0,79.5,9.5,,,
3395,425.0,79.5,10.5,,,
3396,425.0,79.5,11.5,,,
3397,425.0,79.5,12.5,,,
3398,425.0,79.5,13.5,,,
3399,425.0,79.5,14.5,,,
3400,450.0,70.5,5.5,10.8005,35.13951,28.95438
3401,450.0,70.5,6.5,10.91311,35.16051,28.95147
3402,450.0,70.5,7.5,11.046209,35.1852,28.947361
3403,450.0,70.5,8.5,11.1909,35.216988,28.945515
3404,450.0,70.5,9.5,11.335091,35.25509,28.947706
3405,450.0,70.5,10.5,11.46969,35.295887,28.953457
3406,450.0,70.5,11.5,11.59659,35.336887,28.960688
3407,450.0,70.5,12.5,11.7254,35.37849,28.96674
3408,450.0,70.5,13.5,11.8693905,35.423687,28.970718
3409,450.0,70.5,14.5,12.03579,35.4744,28.974386
3410,450.0,71.5,5.5,10.75031,35.143112,28.959818
3411,450.0,71.5,6.5,10.867491,35.159687,28.956274
3412,450.0,71.5,7.5,11.00759,35.180687,28.950556
3413,450.0,71.5,8.5,11.1609,35.20879,28.945944
3414,450.0,71.5,9.5,11.316891,35.24311,28.9447
3415,450.0,71.5,10.5,11.469709,35.28101,28.947123
3416,450.0,71.5,11.5,11.618091,35.320213,28.952
3417,450.0,71.5,12.5,11.763591,35.360813,28.956478
3418,450.0,71.5,13.5,11.910391,35.40491,28.95782
3419,450.0,71.5,14.5,12.07839,35.45941,28.958542
3420,450.0,72.5,5.5,10.6785,35.15519,28.970747
3421,450.0,72.5,6.5,10.808709,35.159412,28.963564
3422,450.0,72.5,7.5,10.956591,35.17591,28.956495
3423,450.0,72.5,8.5,11.117591,35.20011,28.949675
3424,450.0,72.5,9.5,11.28969,35.23029,28.944647
3425,450.0,72.5,10.5,11.47551,35.26569,28.94309
3426,450.0,72.5,11.5,11.665291,35.303787,28.94557
3427,450.0,72.5,12.5,11.8406,35.34169,28.94924
3428,450.0,72.5,13.5,11.96791,35.37679,28.945286
3429,450.0,72.5,14.5,12.150109,35.4392,28.935715
3430,450.0,73.5,5.5,,,
3431,450.0,73.5,6.5,10.73531,35.14941,28.971304
3432,450.0,73.5,7.5,10.8869095,35.1668,28.964811
3433,450.0,73.5,8.5,11.0495,35.18789,28.956823
3434,450.0,73.5,9.5,11.23831,35.21241,28.946974
3435,450.0,73.5,10.5,11.479,35.24719,28.939804
3436,450.0,73.5,11.5,11.74591,35.288513,28.940605
3437,450.0,73.5,12.5,11.99149,35.32689,28.950384
3438,450.0,73.5,13.5,11.98691,35.32191,28.938272
3439,450.0,73.5,14.5,,,
3440,450.0,74.5,5.5,10.53681,35.106613,28.983828
3441,450.0,74.5,6.5,10.66889,35.1331,28.978464
3442,450.0,74.5,7.5,10.79829,35.1538,28.974998
3443,450.0,74.5,8.5,10.94271,35.17081,28.968344
3444,450.0,74.5,9.5,11.128591,35.181812,28.95025
3445,450.0,74.5,10.5,11.4564905,35.22011,28.931503
3446,450.0,74.5,11.5,11.857109,35.275,28.927666
3447,450.0,74.5,12.5,,,
3448,450.0,74.5,13.5,,,
3449,450.0,74.5,14.5,,,
3450,450.0,75.5,5.5,10.53671,35.100388,28.978065
3451,450.0,75.5,6.5,10.608009,35.12309,28.9825
3452,450.0,75.5,7.5,10.688709,35.1435,28.987669
3453,450.0,75.5,8.5,10.7873,35.15749,28.991827
3454,450.0,75.5,9.5,10.8732,35.12109,28.955528
3455,450.0,75.5,10.5,11.35709,35.17569,28.909595
3456,450.0,75.5,11.5,,,
3457,450.0,75.5,12.5,,,
3458,450.0,75.5,13.5,,,
3459,450.0,75.5,14.5,,,
3460,450.0,76.5,5.5,10.514509,35.09571,28.976254
3461,450.0,76.5,6.5,10.546591,35.117012,28.985172
3462,450.0,76.5,7.5,10.55959,35.13961,29.001999
3463,450.0,76.5,8.5,,,
3464,450.0,76.5,9.5,,,
3465,450.0,76.5,10.5,,,
3466,450.0,76.5,11.5,,,
3467,450.0,76.5,12.5,,,
3468,450.0,76.5,13.5,,,
3469,450.0,76.5,14.5,,,
3470,450.0,77.5,5.5,10.50451,35.09241,28.97334
3471,450.0,77.5,6.5,10.51389,35.111412,28.979095
3472,450.0,77.5,7.5,,,
3473,450.0,77.5,8.5,,,
3474,450.0,77.5,9.5,,,
3475,450.0,77.5,10.5,,,
3476,450.0,77.5,11.5,,,
3477,450.0,77.5,12.5,,,
3478,450.0,77.5,13.5,,,
3479,450.0,77.5,14.5,,,
3480,450.0,78.5,5.5,10.511609,35.09001,28.971252
3481,450.0,78.5,6.5,10.526991,35.112812,28.979738
3482,450.0,78.5,7.5,10.55481,35.148987,28.993233
3483,450.0,78.5,8.5,,,
3484,450.0,78.5,9.5,,,
3485,450.0,78.5,10.5,,,
3486,450.0,78.5,11.5,,,
3487,450.0,78.5,12.5,,,
3488,450.0,78.5,13.5,,,
3489,450.0,78.5,14.5,,,
3490,450.0,79.5,5.5,10.517791,35.083412,28.9673
3491,450.0,79.5,6.5,10.5284,35.101887,28.97565
3492,450.0,79.5,7.5,10.5344095,35.1258,28.995436
3493,450.0,79.5,8.5,10.54389,35.136787,29.009987
3494,450.0,79.5,9.5,,,
3495,450.0,79.5,10.5,,,
3496,450.0,79.5,11.5,,,
3497,450.0,79.5,12.5,,,
3498,450.0,79.5,13.5,,,
3499,450.0,79.5,14.5,,,
3500,475.0,70.5,5.5,10.627709,35.14079,29.104279
3501,475.0,70.5,6.5,10.742809,35.162487,29.100473
3502,475.0,70.5,7.5,10.88091,35.188087,29.095367
3503,475.0,70.5,8.5,11.0336,35.22099,29.092426
3504,475.0,70.5,9.5,11.185909,35.26049,29.093454
3505,475.0,70.5,10.5,11.32461,35.30281,29.098196
3506,475.0,70.5,11.5,11.45,35.34509,29.104906
3507,475.0,70.5,12.5,11.5772,35.387287,29.111088
